0.0824075,0.0321011,0.0170631,0.067137,0.01416,0.014522,1547213113136286,1547213113386219,0.0820997,0.0282177,0.016982,0.0820932,0.0280811,0.0169828
0.0603541,0.021277,0.0159585,0.051153,0.010942,0.010367,1547213113386219,1547213113637703,0.0608777,0.0220617,0.0160063,0.0608835,0.0219644,0.0160069
0.0459116,0.0362675,0.0129095,0.021863,0.002216,0.006237,1547213113637703,1547213113890129,0.00066887,0.0648332,0.0142884,0.000668425,0.0648312,0.0142884
-0.00745528,-0.00596229,0.00130863,0.004084,-0.001141,0.002264,1547213113890129,1547213114141344,-0.0072597,-0.00599204,0.00128948,-0.00726016,-0.00599298,0.00128947
0.00664974,-0.00776577,0.000222118,-0.000668,0.001269,0.000193,1547213114141344,1547213114392904,0.00731935,2.05502E-05,0.000193978,0.0073195,2.07882E-05,0.00019397
-0.00980617,0.00338223,-0.000106486,0.006432,0.000935,0.002489,1547213114392904,1547213114644946,-0.0098112,0.00340924,-0.000106958,-0.00981084,0.003409,-0.00010695
0.0157866,0.00338065,0.000424737,0.017411,-0.001877,0.006346,1547213114644946,1547213114897254,0.0157631,0.00341357,0.000424301,0.0157627,0.00341148,0.000424322
0.0697275,0.0189966,0.0022608,0.038009,0.004999,0.008431,1547213114897254,1547213115149869,0.0691242,0.0193071,0.00226308,0.0691341,0.0192772,0.00226368
0.0623887,0.0337872,0.0106582,0.028736,-3.1E-05,0.007885,1547213115149869,1547213115402822,0.0631463,0.0344725,0.0106832,0.0635334,0.035062,0.0106595
0.0389787,-0.00754412,0.0110486,0.029236,0.001727,0.006451,1547213115402822,1547213115653469,0.039075,-0.00810468,0.0109733,0.0390653,-0.00814566,0.0109737
0.0422453,0.0107098,0.00177417,0.026812,0.001816,0.005167,1547213115653469,1547213115902403,0.0407354,0.0120709,0.00182825,0.0410833,0.0126648,0.00183495
0.0348384,-0.00589281,0.00102602,0.026144,0.002933,0.003844,1547213115902403,1547213116150589,0.0347226,-0.0056568,0.00102212,0.0347217,-0.00566079,0.00102207
0.0423566,0.00728558,0.00109025,0.017947,-0.002036,0.004428,1547213116150589,1547213116398347,0.0430478,0.0085944,0.00113087,0.0430477,0.00858704,0.00113101
0.0528043,0.00580129,0.00091345,0.046194,0.00394,0.004948,1547213116398347,1547213116645816,0.0522488,0.00547153,0.000905506,0.0527589,0.00579393,0.000911084
0.0695675,-0.0297464,0.00120856,0.056237,0.002792,0.00629,1547213116645816,1547213116893195,0.0702099,-0.0293893,0.001206,0.0701968,-0.0294116,0.00120572
0.0945202,-0.00364167,0.00376193,0.042841,-0.003104,0.007128,1547213116893195,1547213117141568,0.0947221,-0.00368105,0.00376707,0.0947079,-0.00371548,0.00376703
0.0875794,0.0249774,0.0042877,0.067688,0.002992,0.006308,1547213117141568,1547213117391475,0.0878241,0.0250958,0.0042994,0.0878321,0.0250614,0.00430008
0.0865754,-0.000785348,0.00453978,0.044257,7.1E-05,0.005029,1547213117391475,1547213117641939,0.0860815,-0.000933464,0.00453127,0.0860628,-0.000979669,0.00453143
0.0660246,-0.00175777,0.000902115,0.03615,0.00174,0.003348,1547213117641939,1547213117891852,0.0659259,-0.00173365,0.000897959,0.0659297,-0.0017532,0.000897793
0.0422199,0.0117156,0.00113257,0.031668,0.002543,0.001968,1547213117891852,1547213118143772,0.0423373,0.01181,0.00113163,0.0423406,0.0117994,0.00113179
0.0313342,-0.00943441,0.000157413,0.00051,0.001113,0.000261,1547213118143772,1547213118395879,0.0312911,-0.00939705,0.000155137,0.0312892,-0.00940113,0.000155074
0.00412855,0.00366232,-8.75326E-05,-0.000953,0.001276,-3.3E-05,1547213118395879,1547213118647186,0.00411604,0.0036668,-8.78156E-05,0.00411581,0.00366682,-8.78134E-05
-0.00475357,-0.00148728,-3.80032E-05,-0.000557,0.001254,3.3E-05,1547213118647186,1547213118899138,-0.00477434,-0.00149072,-3.85396E-05,-0.00477429,-0.00149041,-3.85452E-05
7.54903E-05,-0.0012799,1.86894E-05,0.000291,0.0014,-2.5E-05,1547213118899138,1547213119151031,8.12106E-05,-0.00125516,1.78274E-05,8.12106E-05,-0.00125516,1.78274E-05
-0.00192165,-0.00352225,1.71954E-05,-0.000213,0.001288,-3.2E-05,1547213119151031,1547213119403333,-0.00193552,-0.00351377,1.63686E-05,-0.00193544,-0.0035137,1.6367E-05
0.00699086,-0.00600317,-2.22881E-05,-0.000227,0.00134,-3.2E-05,1547213119403333,1547213119656778,0.00656125,-0.00607666,-2.25737E-05,0.006561,-0.0060768,-2.25752E-05
-0.00804331,-0.00326225,4.72828E-05,-9.8E-05,0.001335,-3.4E-05,1547213119656778,1547213119908193,-0.00805579,-0.00294117,4.43134E-05,-0.00805567,-0.00294083,4.43073E-05
0.0029238,-0.00138037,-3.14945E-06,-0.000135,0.001801,-4.7E-05,1547213119908193,1547213120157352,0.00291527,-0.00136877,-3.35348E-06,0.00291538,-0.0013688,-3.35289E-06
0.0051393,0.00477351,2.03043E-05,-0.00011,0.001543,-3.8E-05,1547213120157352,1547213120405097,0.00536586,0.00540966,2.93946E-05,0.00536599,0.00540971,2.93978E-05
-0.00142956,0.00143464,-1.7065E-05,-0.000136,0.001532,-2.7E-05,1547213120405097,1547213120652436,-0.00142625,0.00144898,-1.74351E-05,-0.00142625,0.00144898,-1.74351E-05
-0.00926811,0.000242605,-0.000150495,-0.000148,0.001505,-2.7E-05,1547213120652436,1547213120899980,-0.0090142,0.000499071,-0.000145701,-0.00901438,0.000499136,-0.000145709
-0.00155142,-0.0070652,-8.63252E-05,-0.000238,0.001526,-3.7E-05,1547213120899980,1547213121147449,-0.00156153,-0.00671941,-7.7137E-05,-0.0015616,-0.00671933,-7.71373E-05
0.00085333,-0.00550354,1.15778E-05,-0.000303,0.001485,-2.9E-05,1547213121147449,1547213121395680,0.000864793,-0.00548858,1.10428E-05,0.000864754,-0.00548853,1.10415E-05
-0.0021318,-0.0037911,4.11618E-05,-0.000143,0.001568,-3.5E-05,1547213121395680,1547213121645206,-0.00211688,-0.00379748,4.09511E-05,-0.002117,-0.00379751,4.09496E-05
-0.00360907,-0.00199319,-1.45799E-05,-0.000106,0.001572,-3.6E-05,1547213121645206,1547213121894643,-0.00361623,-0.0019921,-1.56406E-05,-0.0036162,-0.00199194,-1.56419E-05
0.00147171,0.00203347,-3.02316E-05,-0.000254,0.001529,-2.2E-05,1547213121894643,1547213122146115,0.00148406,0.00203843,-3.07954E-05,0.00148413,0.00203838,-3.07956E-05
-0.00125934,-0.00123159,1.13474E-05,-0.000169,0.001502,-2.8E-05,1547213122146115,1547213122399081,-0.00127275,-0.00125113,1.09367E-05,-0.00127275,-0.00125113,1.09367E-05
0.00159766,0.000932347,4.03451E-06,6.6E-05,0.0016,-3.3E-05,1547213122399081,1547213122650337,0.00157867,0.00094265,3.68256E-06,0.00157865,0.000942591,3.6833E-06
-0.00279905,0.00035035,-2.52693E-05,-0.000106,0.001573,-4E-05,1547213122650337,1547213122901603,-0.00280268,0.000378238,-2.61393E-05,-0.00280278,0.000378287,-2.61387E-05
-0.00290462,-0.00200282,-1.90165E-05,0.000174,0.001565,-2.5E-05,1547213122901603,1547213123153871,-0.002934,-0.00201562,-1.94293E-05,-0.00293412,-0.0020154,-1.94288E-05
0.000942314,0.00265671,-7.47856E-06,-3.6E-05,0.001544,-2E-05,1547213123153871,1547213123406647,0.000940336,0.00266787,-7.89696E-06,0.000940401,0.00266787,-7.8964E-06
0.00167715,-0.00130724,-8.64912E-06,2.7E-05,0.001537,-3.5E-05,1547213123406647,1547213123660377,0.0016398,-0.00127917,-9.52918E-06,0.00163978,-0.0012792,-9.53024E-06
0.00154545,0.00283581,4.06051E-05,-0.000275,0.001504,-4.4E-05,1547213123660377,1547213123911498,0.00153765,0.00282459,4.00896E-05,0.00153765,0.00282457,4.009E-05
0.00183763,-0.00446048,-2.82721E-05,-9E-05,0.001585,-4.2E-05,1547213123911498,1547213124159638,0.00182827,-0.00443661,-2.84088E-05,0.00182829,-0.00443663,-2.84101E-05
-0.00223218,0.00118598,3.87471E-05,-3.3E-05,0.00153,-3.7E-05,1547213124159638,1547213124407513,-0.0022261,0.00119587,3.83339E-05,-0.00222601,0.00119592,3.83332E-05
0.00134216,-0.000217402,1.29996E-05,-0.000202,0.001521,-3.2E-05,1547213124407513,1547213124655625,0.00132702,-0.000238204,1.2641E-05,0.00132706,-0.00023821,1.26403E-05
0.000483626,-6.2431E-05,-4.82988E-05,-2.8E-05,0.001518,-4.8E-05,1547213124655625,1547213124902428,0.000468726,-5.23311E-05,-4.8648E-05,0.000468737,-5.23442E-05,-4.8648E-05
-0.000284031,-0.00100704,-1.70811E-05,-3E-06,0.0016,-3.5E-05,1547213124902428,1547213125149715,-0.000294582,-0.000999729,-1.76326E-05,-0.000294582,-0.000999729,-1.76326E-05
0.00422515,-0.000967482,7.93512E-07,-0.000168,0.001468,-3E-05,1547213125149715,1547213125398213,0.00424658,-0.000979402,1.82149E-07,0.00424645,-0.000979482,1.78194E-07
-0.00150052,-0.00986519,-0.000301586,-0.000157,0.001538,-5.1E-05,1547213125398213,1547213125647513,-0.00149682,-0.00988068,-0.000302658,-0.00149691,-0.00988076,-0.000302662
-0.000831252,-0.000983765,-2.90322E-05,0.001317,0.000689,0.000728,1547213125647513,1547213125898380,-0.000835808,-0.00098435,-2.9423E-05,-0.000835815,-0.000984363,-2.94226E-05
0.00628258,0.0025553,3.36099E-05,0.017753,0.001108,0.001581,1547213125898380,1547213126148603,0.00627265,0.00256377,3.32201E-05,0.00627276,0.00256316,3.32223E-05
0.0222458,-0.00692116,5.57419E-05,0.03252,0.000526,0.002687,1547213126148603,1547213126400528,0.0223104,-0.00691432,5.27101E-05,0.0223097,-0.00691365,5.26477E-05
0.0344539,-0.00286953,0.000360112,0.05222,0.001857,0.003245,1547213126400528,1547213126652391,0.0344437,-0.0027769,0.000356563,0.0344429,-0.00278034,0.000356512
0.0744015,-4.87175E-05,0.00078207,0.088798,0.004119,0.002383,1547213126652391,1547213126904230,0.0751333,0.000435531,0.000762292,0.0751244,0.000420648,0.000762473
0.103006,-0.0209157,0.000583107,0.07754,0.002382,0.002371,1547213126904230,1547213127155285,0.103629,-0.0208528,0.000583161,0.103605,-0.0208718,0.000582942
0.0807243,0.00529737,0.000961848,0.07136,0.002595,0.003127,1547213127155285,1547213127406812,0.0801188,0.00541786,0.000944445,0.0801164,0.00539905,0.000944755
0.0626236,-0.0350313,0.000391416,0.087228,0.004656,0.003792,1547213127406812,1547213127659841,0.062355,-0.0354403,0.000404987,0.0623518,-0.03544,0.00040439
0.0929575,-0.0170261,0.001206,0.108773,0.006209,0.004895,1547213127659841,1547213127913145,0.0927647,-0.0169703,0.00120236,0.0927485,-0.0170033,0.00120211
0.138724,0.0126529,0.00341457,0.123968,0.006176,0.005439,1547213127913145,1547213128164949,0.137343,0.0127839,0.00336071,0.13732,0.0126973,0.00336132
0.163486,-0.0393795,0.00324629,0.135115,0.007005,0.00555,1547213128164949,1547213128413535,0.162437,-0.0390034,0.00322524,0.162401,-0.0390889,0.00322305
0.161704,0.0248647,0.00458299,0.140537,0.006099,0.005578,1547213128413535,1547213128661646,0.163602,0.0268303,0.00481883,0.163599,0.0267086,0.00482031
0.166018,0.00625818,0.00282956,0.142814,0.005521,0.005209,1547213128661646,1547213128909869,0.164771,0.00599184,0.00273351,0.164734,0.00592826,0.00273391
0.164311,-0.0129982,0.00284184,0.141275,0.005514,0.003932,1547213128909869,1547213129156252,0.162888,-0.0131143,0.00275778,0.162867,-0.0132159,0.00275795
0.147841,0.0200111,0.00216929,0.137674,0.002551,0.001916,1547213129156252,1547213129403370,0.14787,0.0179759,0.00205294,0.147864,0.0179146,0.00205361
0.12528,-0.0227589,0.000691231,0.136635,0.002302,0.000759,1547213129403370,1547213129651641,0.154508,-0.010552,0.00102979,0.124706,-0.0227256,0.000663279
0.119575,-0.00100288,0.00030753,0.137264,0.002026,0.000507,1547213129651641,1547213129901268,0.108564,-0.000883116,0.000202348,0.120633,-0.00892276,-0.000196765
0.121027,-0.0432819,0.000512841,0.138914,0.001539,9.5E-05,1547213129901268,1547213130151931,0.119902,-0.0435383,0.000505874,0.130798,-0.034188,0.000799067
0.131532,-0.0300339,0.000659323,0.08334,0.000875,5.9E-05,1547213130151931,1547213130403978,0.132296,-0.0295288,0.000687308,0.132298,-0.0295531,0.000687166
0.117656,0.00960269,7.58928E-06,0.12444,0.000948,0.000129,1547213130403978,1547213130657555,0.117775,0.00969714,1.87684E-06,0.117927,0.00898488,-1.50027E-05
0.127052,0.0013182,8.46676E-05,0.100706,0.001126,-2.6E-05,1547213130657555,1547213130910617,0.127519,0.00198749,0.000114762,0.127502,0.00197514,0.00011466
0.13863,0.00179251,0.000365881,0.134942,0.000923,-0.000105,1547213130910617,1547213131163070,0.139282,0.00180934,0.000361816,0.13922,0.00177137,0.000362332
0.123852,-0.0113921,-0.000286737,0.089949,-0.001348,0.000141,1547213131163070,1547213131414438,0.123317,-0.0113815,-0.000305171,0.123291,-0.0114026,-0.000305192
0.109091,-0.0191813,-0.000292858,0.093741,0.000319,0.000371,1547213131414438,1547213131664421,0.109367,-0.0194276,-0.000285156,0.109356,-0.0194459,-0.000285649
0.118833,-0.00961359,0.000159917,0.105754,0.001731,-0.000166,1547213131664421,1547213131914555,0.117377,-0.0302015,-2.67205E-05,0.119124,-0.00960673,0.000159159
0.118361,0.00823771,0.000436984,0.1435,0.001251,-0.000861,1547213131914555,1547213132164777,0.11816,0.00824804,0.000435276,0.118121,0.00825327,0.000435624
0.113858,-0.0179978,-0.000844164,0.149692,0.000956,-0.000279,1547213132164777,1547213132414944,0.112396,-0.0186567,-0.000841053,0.112387,-0.0186692,-0.000841265
0.14451,-0.00564616,-8.91056E-05,0.153046,0.000158,-0.000171,1547213132414944,1547213132663937,0.14138,-0.0160145,-0.000495688,0.141346,-0.0159996,-0.000496003
0.123597,0.00539891,0.000281142,0.1527,0.001132,-0.001254,1547213132663937,1547213132913296,0.123077,0.00512201,0.000276428,0.123041,0.00513502,0.000276344
0.142358,-0.0346384,-0.000451689,0.106482,-0.000892,-0.001014,1547213132913296,1547213133162936,0.138763,0.00304984,8.51639E-05,0.143081,-0.0341075,-0.000447876
0.101045,-0.0238359,-0.000530642,0.139296,-8.4E-05,-0.00031,1547213133162936,1547213133411147,0.100768,-0.0237305,-0.000526032,0.100749,-0.0237406,-0.000526643
0.128553,-0.00490065,-0.000319863,0.118507,0.001076,-0.002119,1547213133411147,1547213133659920,0.128559,-0.00434011,-0.000316507,0.128335,-0.00373857,-0.000319244
0.138982,-0.0143212,-0.000525131,0.17793,-0.001982,-0.00235,1547213133659920,1547213133908194,0.138835,-0.0142605,-0.000527138,0.139561,-0.0143097,-0.000538753
0.144283,-0.0261886,-0.000888332,0.187565,-0.002573,-0.002581,1547213133908194,1547213134155765,0.143873,-0.0261003,-0.000881557,0.143792,-0.0261124,-0.000881398
0.13121,-0.0113177,-0.00109208,0.133856,-0.000224,-0.002502,1547213134155765,1547213134402841,0.131637,-0.0106714,-0.00109929,0.131574,-0.0106625,-0.00109899
0.155686,-0.0230959,-0.00109021,0.12122,-0.002169,-0.002715,1547213134402841,1547213134651335,0.157568,-0.022959,-0.00110362,0.157724,-0.0222368,-0.00111305
0.133313,-0.0399749,-0.000959111,0.11507,-0.0023,-0.003666,1547213134651335,1547213134903203,0.134119,-0.0401243,-0.000974686,0.14139,-0.0132086,-0.0012186
0.124383,-0.0235501,-0.000803751,0.118313,-0.002197,-0.003593,1547213134903203,1547213135152612,0.120062,-0.0291066,-0.00095247,0.119997,-0.0291154,-0.000952586
0.130808,-0.00378307,-0.00172219,0.136064,-0.005347,-0.004029,1547213135152612,1547213135402765,0.130995,-0.00374254,-0.00172721,0.130949,-0.00375597,-0.00172696
0.0866381,-0.0179391,-0.000967543,0.079113,-0.003266,-0.002554,1547213135402765,1547213135652794,0.0864751,-0.0171966,-0.000965198,0.0864593,-0.0171907,-0.000965255
0.053996,-0.0268427,-0.00073145,0.026398,-0.000851,-0.000978,1547213135652794,1547213135903484,0.0541497,-0.0268925,-0.000735144,0.0541372,-0.0269033,-0.00073532
0.0157987,-0.00787097,-0.000181998,0.002137,-0.000206,-8E-06,1547213135903484,1547213136155873,0.0158793,-0.00784725,-0.000183917,0.0158793,-0.00784783,-0.000183936
-0.00456803,-0.00315584,4.16903E-05,0.001705,-0.000388,3.6E-05,1547213136155873,1547213136408021,-0.00456537,-0.0031601,4.09433E-05,-0.00456535,-0.00316004,4.09418E-05
0.000176712,-0.0010415,-1.00344E-06,0.001653,2.8E-05,7E-06,1547213136408021,1547213136659021,7.34851E-05,-0.00128573,-3.79615E-06,7.34833E-05,-0.00128573,-3.79616E-06
-0.00181011,-0.00133252,2.59186E-05,0.001868,-7.3E-05,-2.9E-05,1547213136659021,1547213136909698,-0.00175351,-0.00107843,2.88104E-05,-0.0017535,-0.00107841,2.88107E-05
0.000572792,0.00611571,2.43679E-05,0.00192,-2.1E-05,-9E-06,1547213136909698,1547213137160783,0.000886777,0.00591003,1.89532E-05,0.000886776,0.00591003,1.89537E-05
-0.00158208,-0.00231379,2.23239E-05,0.001748,-0.000149,3E-06,1547213137160783,1547213137410924,-0.00157776,-0.00230487,2.21939E-05,-0.00157774,-0.00230488,2.21937E-05
-5.60024E-06,0.000460648,-1.95034E-05,0.001961,-0.000107,-1.4E-05,1547213137410924,1547213137660472,6.36176E-07,0.000689492,-1.96945E-05,6.36176E-07,0.000689492,-1.96945E-05
